room_type,required_car_parking_spaces,special_requests,rate,total_guests,hotel_type,parking,restaurant,pool_and_spa,avg_review,cancelled_last_30_days,advance_reservation_days,board_FB,board_SC,distribution_channel_Direct,distribution_channel_TA/TO,country_POR,country_SPA,market_segment_Complementary,market_segment_Direct,market_segment_Leisure
1,0,0,0.5200926042608831,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.742598038218219,0,0,0,1,1,0,0,0,1
1,1,0,-1.3851326506336168,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,0,1,0,0,0,0
1,1,0,-1.0281127129317635,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,0,1,0,0,0,0
1,1,1,-0.33912686824397664,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.6479732091133134,0,0,1,0,1,0,0,1,0
1,1,0,-0.8151534518464476,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,1,-0.8402074825623671,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.6101232774713511,0,0,1,0,1,0,0,1,0
0,0,1,1.7278306658193843,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.4397985850825209,0,0,1,0,1,0,0,0,1
0,1,0,0.29975091501197126,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.6290482432923322,0,0,0,1,1,0,0,0,1
0,1,1,-0.7462548673776689,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,0,1,1,0,0,0,1
0,1,0,-0.6648292675509304,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,1,-0.9905316668578843,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
1,1,0,-1.1533828665113612,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,0,1,1,0,0,0,1
0,1,1,-1.0844842820425824,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,1,0,1,0,0,1,0
0,1,1,-0.739991359698689,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,1,-0.6648292675509304,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,0,-1.1533828665113612,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,0,1,0,0,0,0
1,1,0,0.06173762321073576,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,1,-1.2911800354489185,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.6479732091133134,0,0,0,1,1,0,0,0,1
0,0,1,-1.165909881869321,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
1,1,1,-0.5771401600452121,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.6668981749342945,0,0,0,1,1,0,0,0,1
1,1,1,-1.1408558511534015,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.4397985850825209,0,0,0,1,1,0,0,0,1
0,0,0,1.4522363279442694,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.4397985850825209,0,0,1,0,1,0,0,0,1
0,0,1,0.024281847290435955,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7615230040392001,0,0,0,1,1,0,0,0,1
1,1,1,-0.9153695747101257,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,0,1,1,0,0,0,1
0,0,1,-1.165909881869321,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
0,1,1,-0.3892349296758157,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,1,-1.053166743647683,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.742598038218219,0,0,0,1,1,0,0,0,1
0,1,0,-0.8276804672044074,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,1,0,1,0,0,1,0
1,1,1,-1.2535989893750392,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
1,1,1,-0.06353253036886186,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
1,1,0,2.1850667263849157,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
0,1,1,-1.1220653281164619,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,1,-0.7775724057725683,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,0,-1.0155856975738038,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,1,-0.5771401600452121,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,0,-1.1533828665113612,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,0,1,1,0,0,0,1
0,1,0,-0.42055246807071506,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,0,-1.053166743647683,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,0,1,1,0,0,0,1
0,1,0,2.4218273166503548,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,1,0,1,0,0,1,0
0,1,0,-0.5771401600452121,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,1,0,1,0,0,1,0
0,1,1,-0.7900994211305281,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,1,0,1,0,0,1,0
1,1,0,-0.8527344979203269,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.6479732091133134,0,0,1,0,1,0,0,1,0
1,1,0,-1.2222814509801398,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,0,-1.1784368972272807,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
1,1,0,-1.3162340661648382,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,1,-0.26396477609621805,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,1,0,1,0,0,1,0
0,1,1,2.0911141112002176,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7047481065762567,0,0,0,1,1,0,0,0,1
1,1,0,-1.2849165277699386,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
0,1,1,-0.6648292675509304,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7615230040392001,0,0,0,1,1,0,0,0,1
1,1,1,-1.1533828665113612,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,0,-0.4456064987866346,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,0,1,1,0,0,0,1
1,1,1,-1.1909639125852405,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
0,1,1,-0.26396477609621805,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,1,0,1,0,0,1,0
1,1,0,-0.8276804672044074,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
1,1,1,0.42502106859156885,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,1,0,1,0,0,1,0
0,0,1,-0.7462548673776689,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7236730723972379,0,0,1,0,1,0,0,1,0
0,0,1,-0.7462548673776689,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7236730723972379,0,0,1,0,1,0,0,1,0
1,1,1,-1.2535989893750392,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.4965734825454643,0,0,0,1,1,0,0,0,1
1,1,1,-0.7900994211305281,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,0,1,1,0,0,0,1
1,1,0,-1.2285449586591197,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.4965734825454643,0,0,0,1,1,0,0,0,1
1,1,1,-0.7900994211305281,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.6479732091133134,0,0,0,1,1,0,0,0,1
1,1,1,-0.633511729156031,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,1,0,1,0,0,1,0
0,1,0,0.7256694371826031,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
0,1,1,0.5200926042608831,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,1,0
0,1,1,-0.8840520363152263,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
1,1,0,-0.5583496370082724,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
1,1,0,-0.9341600977470653,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,1,0.625453314318925,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.6101232774713511,0,0,0,1,1,0,0,0,1
0,1,1,-0.6072049969043156,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,1,-1.3475516045597375,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,0,1,1,0,0,0,1
0,1,0,-0.1449581301956003,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.59119831165037,0,0,0,1,1,0,0,0,1
0,1,1,0.01162956177889671,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,0,-1.20975443562218,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,1,-0.22888913309393075,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.3262487901566341,0,0,0,1,1,0,0,0,1
1,1,0,0.970071506816398,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.40194865344055863,0,0,1,0,1,0,0,1,0
1,1,0,-0.902842559352166,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,1,0
1,1,0,-1.2410719740170795,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.5722733458293888,0,0,1,0,1,0,1,0,0
0,1,1,-0.26396477609621805,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,1,0,1,0,0,1,0
1,1,0,-1.2723895124119788,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,1,0,1,0,0,1,0
0,1,1,-0.8276804672044074,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,1,0,1,0,0,1,0
1,1,1,-0.7024103136248098,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
1,1,0,-1.259862497054019,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
1,1,1,-1.1847004049062606,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
1,1,1,-1.0970112974005422,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,1,0
1,1,1,-1.1784368972272807,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,1,-1.1784368972272807,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,0,-1.2723895124119788,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,1,-0.23891074538029852,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.6290482432923322,0,0,0,1,1,0,0,0,1
1,1,0,-1.2473354816960593,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
1,1,1,-0.5771401600452121,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.6858231407552756,0,0,0,1,1,0,0,0,1
0,1,0,-1.2723895124119788,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,0,-1.3037070508068782,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,0,-0.1449581301956003,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,1,-1.1784368972272807,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,1,-1.5918284040399528,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,1,0,1,0,1,0,0
1,1,0,-1.0281127129317635,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.7047481065762567,0,0,0,1,1,0,0,0,1
1,1,0,-1.2911800354489185,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,1,1.214223036143034,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.742598038218219,0,0,1,0,1,0,0,1,0
1,1,0,-0.5771401600452121,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
0,1,0,-0.8276804672044074,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,1,0,1,0,0,1,0
0,1,1,-1.1220653281164619,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,0,-1.2473354816960593,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,0,0.06812640104329512,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
1,1,0,-1.3350245892017778,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,0,1,0,0,0,0
1,1,0,-0.9278965900680854,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,0,1,0,0,0,0
0,1,1,-0.03221499197396246,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,0,-1.4352407120654558,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,0,-1.3412880968807577,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,1,0.04795790631698009,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.47764851672448316,0,0,0,1,1,0,0,0,1
1,1,0,-1.3475516045597375,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,0,1,0,0,0,0
1,1,0,-0.7462548673776689,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,0,1,0,0,0,0
1,1,0,-1.0907477897215623,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,0,1,0,0,1,0
1,1,0,-1.2723895124119788,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,1,0,1,0,0,1,0
1,1,0,-0.9153695747101257,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
1,0,0,-1.2911800354489185,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,0,1
1,1,0,-1.4352407120654558,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,0,1,0.32480494572789076,2.263766307557024,0,1,1,1,1.1422223578429305,0,0.29827508193574326,0,0,0,1,1,0,0,0,1
1,1,0,-1.1784368972272807,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,0,1,1,0,0,0,1
1,1,0,-0.9529506207840049,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,0,-1.328761081522798,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,0,1,0,0,0,0
0,1,0,-1.2410719740170795,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,0,-1.0155856975738038,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,1,0,1,0,0,1,0
1,1,0,-1.2348084663380996,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,1,0,1,0,0,0,0
0,1,0,0.30601442269095114,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,0,1,-1.322497573843818,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
1,1,0,-1.0281127129317635,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,0,1,0,0,0,0
1,1,0,-1.1408558511534015,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,0,1,0,0,0,0
1,1,1,-1.2222814509801398,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,0,1,0.28722389965401146,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.6858231407552756,0,0,0,1,1,0,0,0,1
1,1,0,-1.1220653281164619,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,0,-0.6523022521929707,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
1,1,0,-0.9341600977470653,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,0,1,1,0,0,0,1
1,1,0,-1.5918284040399528,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,1,0,1,0,0,1,0
1,1,0,-1.053166743647683,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,1,-0.29528231449111747,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,1,-1.3412880968807577,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,1,-0.13875725759341018,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,1,-0.20132969930641925,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
0,1,0,-1.2473354816960593,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.6479732091133134,0,0,1,0,1,0,0,1,0
1,1,0,-1.3099705584858583,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,0,1,0,0,0,0
0,1,1,-0.09478743368697153,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.45872355090350203,0,0,0,1,1,0,0,0,1
0,1,0,0.7256068021058134,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,1,0,1,0,0,1,0
0,1,1,0.29474010886878727,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.023449337020936,0,0,0,1,1,0,0,0,1
1,1,0,-0.8777885286362465,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.742598038218219,0,0,0,1,1,0,0,0,1
1,1,0,-0.8777885286362465,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.742598038218219,0,0,0,1,1,0,0,0,1
0,1,0,0.7757774986144422,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.6668981749342945,0,0,1,0,1,0,0,1,0
0,1,0,0.7945680216513819,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.47764851672448316,0,0,1,0,1,0,0,1,0
0,1,1,1.7417982879435097,2.263766307557024,0,1,1,1,1.1422223578429305,0,1.566247791941479,0,0,1,0,1,0,0,1,0
1,1,1,-0.9153695747101257,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.4965734825454643,0,0,0,1,1,0,0,0,1
0,1,1,0.5200926042608831,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.1369991319468228,0,0,0,1,1,0,0,0,1
1,1,1,-0.13869462251662043,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.34517375597761524,0,0,0,1,1,0,0,0,1
1,1,1,-1.2949381400563065,0.9363203348290204,0,1,1,1,1.1422223578429305,0,0.1468753553678942,0,0,0,1,1,0,0,0,1
1,1,0,-1.1408558511534015,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,0,1.7528846965353038,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.6101232774713511,0,0,0,1,1,0,0,0,1
0,1,1,-1.0218492052527837,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,0,-1.1647824504871045,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,1,-0.3265998528860169,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
0,1,1,0.18011791834345536,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.4965734825454643,0,0,1,0,1,0,0,1,0
0,1,0,-0.9592141284629848,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,1,0,1,0,0,1,0
0,1,0,0.8509395907622008,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
0,1,0,-0.20132969930641925,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.7993729356811624,0,0,0,1,1,0,0,0,1
0,1,1,-0.20132969930641925,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,0,1,1,0,0,0,1
1,1,1,-0.5771401600452121,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
0,1,1,-0.20132969930641925,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
0,1,0,-0.13368381637343646,-1.7185716106269857,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
1,1,0,-0.9153695747101257,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,0,1,1,0,0,0,1
0,1,0,0.731932944861583,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.5533483800084077,0,0,0,1,1,0,0,0,1
1,1,0,0.5200926042608831,0.9363203348290204,0,1,1,1,1.1422223578429305,0,0.7146243299973282,0,0,0,1,1,0,0,0,1
0,1,1,0.5200926042608831,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.5533483800084077,0,0,0,1,1,0,0,0,1
1,1,0,2.8051539866039237,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.28839885851467184,0,0,0,1,1,0,0,0,1
0,1,1,1.740357681177344,2.263766307557024,0,1,1,1,1.1422223578429305,0,0.3172000477567244,0,0,1,0,1,0,0,1,0
0,1,1,-0.0510055150109021,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.4965734825454643,0,0,0,1,1,0,0,0,1
0,1,1,0.7194059295036233,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.45872355090350203,0,0,0,1,1,0,0,0,1
0,1,1,0.32480494572789076,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,0,1,1,0,0,0,1
0,1,1,0.5200926042608831,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7804479698601813,0,0,0,1,1,0,0,0,1
0,1,1,2.1474856803110365,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.6858231407552756,0,0,1,0,1,0,0,1,0
0,1,1,0.42495843351477913,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.5344234141874266,0,0,0,1,1,0,0,0,1
1,1,1,-0.7587818827356286,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.8182979015021435,0,0,0,1,1,0,0,0,1
0,1,1,0.49053735891369826,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.7047481065762567,0,0,0,1,1,0,0,0,1
0,1,0,-0.25770126841723817,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.2694738926936907,0,0,0,1,1,0,0,0,1
0,1,1,0.8321490677252611,2.263766307557024,0,1,1,1,1.1422223578429305,0,-0.5154984483664454,0,0,0,1,1,0,0,0,1
0,1,0,-0.8965790516731861,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,0,-0.33286336056499677,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
1,1,1,-0.8652615132782866,2.263766307557024,0,1,1,1,1.1422223578429305,0,0.3172000477567244,0,0,0,1,1,0,0,0,1
0,1,1,0.731932944861583,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
0,1,0,0.5200926042608831,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8750727989650869,0,0,1,0,1,0,0,1,0
0,1,0,0.8008315293303617,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.5344234141874266,0,0,1,0,1,0,0,1,0
0,1,1,1.0263178057736375,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.5344234141874266,0,0,0,1,1,0,0,0,1
1,1,0,0.4313472113473385,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
1,1,0,-0.6209847137980713,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.8372228673231247,0,0,0,1,1,0,0,0,1
0,1,0,-1.0907477897215623,-0.3911256378989827,0,1,1,1,1.1422223578429305,0,-0.8561478331441058,0,0,1,0,1,0,0,1,0
0,1,1,-0.43433218496447074,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.5722733458293888,0,0,0,1,1,0,0,0,1
0,1,1,-0.902842559352166,0.9363203348290204,0,1,1,1,1.1422223578429305,0,-0.7615230040392001,0,0,0,1,1,0,0,0,1
